seqname	start	end	CD4
chr20	48522437	48522897	1
chr20	48524092	48524715	1
chr20	48524775	48524937	1
chr20	48546557	48546717	0
chr20	48548259	48548352	0
chr20	48551937	48552217	1
chr20	48552297	48552495	0
chr20	48554817	48554977	0
chr20	48556117	48556297	0
chr20	48573797	48574117	0
chr20	48574321	48574466	0
chr20	48579137	48579289	0
chr20	48579315	48579418	0
chr20	48590597	48590803	0
chr20	48955157	48955716	1
chr20	52744479	52744739	0
chr20	52745028	52745079	0
chr20	52749539	52749859	0
chr20	52749739	52749853	0
chr20	52761671	52761859	0
chr20	52766071	52766259	0
chr20	52768219	52768719	0
chr20	52788149	52788339	0
chr20	52789599	52789879	0
chr20	52790798	52790977	0
chr20	52791330	52791719	0
chr20	52794239	52794499	0
chr20	52794399	52794647	0
chr20	57828351	57828634	0
chr20	57828495	57828748	1
chr20	57829175	57829388	1
chr20	62328947	62329249	0
chr20	62373759	62374573	0
chr20	62378953	62379173	0
chr20	62379304	62379613	0
chr20	62379793	62380113	0
chr20	62409693	62409773	0
chr20	62409793	62410013	0
chr20	62417033	62417553	0
chr20	62417693	62417864	1
chr21	16804139	16804359	0
chr21	16806122	16806459	0
chr21	16810339	16810539	1
chr21	16811899	16812193	0
chr21	16812419	16812623	0
chr21	16814148	16814357	0
chr21	16816891	16817110	0
chr21	16816919	16817419	0
chr21	34770386	34770546	0
chr21	34770766	34771006	0
chr21	34773366	34773586	1
chr21	34775288	34775546	0
chr21	34775426	34775646	0
chr21	34776066	34776157	0
chr21	34776320	34776626	1
chr21	34776489	34776886	1
chr21	34778886	34779066	0
chr21	34782301	34782432	0
chr21	36481394	36481474	0
chr21	39844723	39844973	0
chr21	39845833	39845965	0
chr21	39846122	39846323	0
chr21	39846243	39846426	0
chr21	39848623	39848683	0
chr21	39851612	39851943	0
chr21	39856374	39856823	0
chr21	39861692	39861997	0
chr21	39864431	39864966	0
chr21	39868891	39869324	0
chr21	39870144	39870524	0
chr21	40465034	40465197	0
chr21	40466346	40466606	1
chr21	40467526	40467866	0
chr21	40468756	40468911	0
chr21	43820749	43820944	1
chr21	43825709	43825929	0
chr21	45615599	45615734	0
chr21	45615643	45615803	0
chr21	45615894	45616045	0
chr21	45615916	45616071	0
chr21	45616238	45616359	1
chr21	45616239	45616360	1
chr21	45629562	45629712	1
chr21	45629594	45629754	0
chr21	45633317	45633466	0
chr21	45633383	45633475	1
chr22	21912189	21912386	0
chr22	21916119	21916260	0
chr22	21917189	21917413	0
chr22	21919669	21920109	0
chr22	21920689	21920949	0
chr22	21921270	21921417	0
chr22	21922169	21922509	0
chr22	21922382	21922589	0
chr22	21927029	21927229	0
chr22	21928869	21929029	0
chr22	21930076	21930257	0
chr22	21932169	21932269	0
chr22	21933598	21933829	0
chr22	21938854	21938909	0
chr22	21939589	21939729	0
chr22	21941829	21942109	0
chr22	21943799	21943974	0
chr22	21945605	21945856	0
chr22	21946008	21946173	0
chr22	21946131	21946289	0
chr22	21949269	21949489	0
chr22	21956535	21956725	0
chr22	21973309	21974089	0
chr22	21974669	21975589	0
chr22	21976689	21976969	0
chr22	21976928	21977216	0
chr22	21979115	21979329	0
chr22	21980029	21980309	0
chr22	21980572	21980749	0
chr22	21980849	21981236	0
chr22	21982169	21982429	0
chr22	21982829	21983089	0
chr22	21983049	21983309	0
chr22	22115429	22115629	0
chr22	22121009	22121349	1
chr22	22129169	22129349	1
chr22	22129182	22129616	0
chr22	22130749	22131529	0
chr22	22137069	22137409	0
chr22	22144789	22145149	0
chr22	22145209	22145489	0
chr22	22146187	22146410	0
chr22	22148609	22149029	0
chr22	22164609	22164929	0
chr22	22165069	22165389	0
chr22	22168147	22168246	0
chr22	22170369	22170671	0
chr22	22171450	22171749	0
chr22	22178481	22178669	0
chr22	22185238	22185347	0
chr22	22186289	22186509	0
chr22	22186449	22186643	0
chr22	22186989	22187181	0
chr22	22187917	22188029	0
chr22	22192349	22192605	0
chr22	22195389	22195549	0
chr22	22200489	22200689	0
chr22	22204789	22205009	0
chr22	22211829	22212649	0
chr22	22214269	22214769	0
chr22	22221835	22222390	0
chr22	22221925	22222155	1
chr22	22222270	22222556	1
chr22	22224490	22224621	0
chr22	22230690	22230990	0
chr22	22230810	22231155	0
chr22	22230841	22231002	0
chr22	22233710	22234690	0
chr22	30173009	30173209	0
chr22	30178127	30178321	0
chr22	30178173	30178705	0
chr22	30203729	30203909	0
chr22	30212796	30213255	0
chr22	30212974	30213229	0
chr22	30221729	30221989	0
chr22	30244769	30245109	0
chr22	30264189	30264351	0
chr22	30290629	30290809	0
chr22	30300489	30300709	0
chr22	30331149	30331369	0
chr22	30383592	30383790	0
chr22	30383889	30384149	0
chr22	30384469	30384729	0
chr22	30388283	30388429	0
chr22	30388449	30388649	0
chr22	30388669	30388909	0
chr22	30404489	30404675	0
chr22	30404577	30404829	0
chr22	30407249	30407429	0
chr22	30417949	30418189	0
chr22	30424644	30424909	0
chr22	30424807	30425012	0
chr22	30433129	30433429	0
chr22	30450249	30450749	0
chr22	30512109	30512269	0
chr22	30512230	30512429	0
chr22	30512427	30512609	0
chr22	30519346	30519426	0
chr22	30521089	30521280	0
chr22	30540489	30540709	0
chr22	30549071	30549272	0
chr22	30581509	30581758	0
chr22	30581629	30581813	0
chr22	30592138	30592509	1
chr22	30592269	30592749	0
chr22	31572919	31572966	0
chr22	37258842	37259242	0
chr22	37309220	37309420	1
chr22	37309302	37309551	0
chr22	37309702	37310502	0
chr22	37309896	37310162	0
chr22	37310202	37310462	0
chr22	37310962	37311222	0
chr22	37311522	37311940	0
chr22	37312082	37312442	0
chr22	37315893	37316142	0
chr22	37316458	37316602	0
chr22	37317146	37317285	0
chr22	37317949	37318142	0
chr22	37318099	37318662	0
chr22	37318382	37318582	0
chr22	37318802	37319182	0
chr22	37319162	37319642	0
chr22	37319582	37319822	0
chr22	37581360	37581580	0
chr22	37581540	37581979	0
chr22	37583680	37583862	0
chr22	37583680	37583980	0
chr22	37585540	37585760	0
chr22	37586466	37586687	0
chr22	37589800	37590040	0
chr22	37591959	37592198	0
chr22	39660525	39660845	0
chr22	39660785	39661025	1
chr22	39664785	39664965	0
chr22	39747680	39747879	0
chr22	40293394	40293504	0
chr22	40301312	40301558	0
chr22	40306124	40306284	0
chr22	40307300	40307544	1
chr22	40308344	40308902	0
chr22	40309458	40309628	0
chr22	40309784	40309924	0
chr22	40310484	40310684	0
chr22	40313176	40313384	1
chr22	40313304	40313584	0
chr22	40316944	40317148	1
chr22	41729195	41729313	0
chr22	41746144	41746324	0
chr22	41752604	41752770	0
chr22	41759086	41759242	0
chr22	41761148	41761289	0
chr22	41762364	41762704	0
chr22	41766984	41767324	0
chr22	41767470	41767664	0
chr22	41773884	41774244	0
chr22	41776423	41776684	1
chr22	41776995	41777397	0
chr22	41777364	41777644	1
chr22	41777424	41778224	0
chr22	41777684	41777944	1
chr22	41779784	41779984	0
chr22	41783364	41783664	0
chr22	41789344	41789504	0
chr22	41792915	41793164	0
chr22	41798384	41798650	0
chr22	41801664	41801904	0
chr22	41806404	41806664	0
chr22	41806604	41806787	0
chr22	41806909	41807184	0
chr22	41809264	41809644	0
chr22	41809494	41809764	1
chr22	41809620	41809884	0
chr22	41811404	41811704	0
chr22	41813704	41813904	0
chr22	41817664	41817884	0
chr22	41820404	41820544	0
chr22	41821799	41821984	1
chr22	41822004	41822235	0
chr22	41822224	41822319	0
chr22	41822774	41822880	0
chr22	41824064	41824224	0
chr22	41825330	41825584	0
chr22	41826644	41826964	0
chr22	41826884	41827284	0
chr22	41827304	41827604	0
chr22	41833264	41833684	0
chr22	41840124	41840304	0
chr22	41840944	41841204	0
chr22	41841444	41841746	1
chr22	41842057	41842424	1
chr22	41849467	41849744	0
chr22	41849804	41850029	0
chr22	41850234	41850510	0
chr22	41850478	41850644	0
chr22	41853704	41853949	0
chr22	41857984	41858224	0
chr22	41864204	41864275	0
chr22	41865807	41865883	0
chr22	41866964	41867247	0
chr22	41877962	41878184	0
chr22	41903684	41904124	0
chr22	41908345	41908494	0
chr22	41913304	41913504	0
chr22	41913836	41914007	1
chr22	41915924	41916144	0
chr22	41921572	41921705	0
chr22	41921764	41922404	0
chr22	41923504	41923744	0
chr22	41925284	41925544	0
chr22	41927763	41927984	0
chr22	41931004	41931264	0
chr22	41935826	41935984	0
chr22	41935924	41936204	0
chr22	41940480	41940704	1
chr22	41941344	41941512	0
chr22	41944012	41944124	0
chr22	41950784	41950944	0
chr22	41953532	41953908	0
chr22	41957124	41957669	0
chr22	41957284	41957624	0
chr22	41957424	41957665	0
chr22	41963364	41963573	0
chr22	41980704	41980944	0
chr22	41990604	41990824	0
chr22	42015688	42015864	0
chr22	42061411	42061564	0
chr22	42062744	42062984	1
chr22	42064849	42064917	0
chr22	42077724	42077901	1
chr22	42095781	42095924	0
chr22	42095860	42095924	0
chr22	42095888	42096256	1
chr22	42121199	42121362	0
chr22	42123324	42123584	0
chr22	42123652	42123844	0
chr22	42128024	42128404	0
chr22	42143024	42143138	0
chr22	42144744	42144944	0
chr22	42174122	42174324	1
chr22	42176004	42176384	1
chr22	42178404	42178636	1
chr22	50959966	50960124	0
chr22	50960069	50960449	0
chr22	50962121	50962449	1
chr22	50962389	50963189	0
chr22	50962550	50962849	0
chr22	50963222	50963440	0
chr22	50963363	50963569	0
chr22	50963409	50963729	0
chr22	50964775	50965069	1
chr22	50966529	50966689	0
chr22	50966689	50967129	0
chr22	50970883	50971049	1
chr22	50971169	50971272	0
chr3	16984652	16984924	0
chr3	16986746	16986805	0
chr3	17016692	17016869	0
chr3	17019845	17020015	0
chr3	17024072	17024247	0
chr3	17025492	17025772	0
chr3	17036553	17036971	0
chr3	17045812	17046292	0
chr3	17046132	17046432	0
chr3	17046412	17046812	0
chr3	17053307	17053512	0
chr3	17055904	17056078	0
chr3	17068553	17068734	0
chr3	17072957	17073116	0
chr3	17079760	17079952	0
chr3	17080830	17080982	0
chr3	17085607	17085908	0
chr3	17088727	17088892	0
chr3	17088812	17088992	0
chr3	17090152	17090355	0
chr3	18744132	18744315	0
chr3	18745392	18745525	0
chr3	18764772	18765052	0
chr3	18765452	18765672	0
chr3	18765772	18766338	0
chr3	18766252	18766465	0
chr3	18767152	18767352	1
chr3	18767406	18767594	1
chr3	18767552	18767763	0
chr3	18771232	18771452	0
chr3	18775972	18776452	0
chr3	18776572	18776748	0
chr3	18777052	18777271	0
chr3	18782912	18783312	0
chr3	18783067	18783152	0
chr3	18784924	18785112	0
chr3	18785392	18785592	1
chr3	18786732	18786893	0
chr3	18787252	18787352	0
chr3	18792892	18793192	0
chr3	18796612	18796972	0
chr3	18798812	18799012	0
chr3	18799052	18799352	0
chr3	18799192	18799472	0
chr3	18799887	18799984	0
chr3	18808413	18808612	0
chr3	18814505	18814772	0
chr3	18822539	18822846	1
chr3	18825532	18825772	0
chr3	27756991	27757211	0
chr3	27763328	27763591	1
chr3	27772071	27772391	0
chr3	28071371	28071691	0
chr3	28074031	28074210	0
chr3	28074651	28074851	0
chr3	28078431	28078591	0
chr3	28078551	28078771	0
chr3	32972555	32972683	0
chr3	32972792	32973103	0
chr3	32974832	32974965	0
chr3	32976032	32976312	0
chr3	32978912	32979126	0
chr3	32980852	32981132	0
chr3	32982892	32983072	0
chr3	32987852	32988032	0
chr3	32988841	32989012	0
chr3	32989852	32990332	0
chr3	32990212	32990439	0
chr3	32990432	32991272	0
chr3	32992052	32992452	0
chr3	33002172	33002417	0
chr3	49385379	49385513	0
chr3	49389684	49389873	0
chr3	49389814	49390013	1
chr3	49391213	49391484	0
chr3	49394653	49394833	1
chr3	49395733	49395974	1
chr3	49396273	49396482	0
chr3	49434653	49434833	0
chr3	49435635	49435739	0
chr3	49450392	49450482	0
chr3	49453567	49453940	0
chr3	49453799	49453995	1
chr3	49455233	49455484	0
chr3	49455893	49456053	0
chr3	49492433	49492634	0
chr3	49537733	49537973	0
chr3	49543596	49543737	0
chr3	49572053	49572293	0
chr3	49574773	49574926	0
chr3	49576991	49577064	0
chr3	49590638	49590873	0
chr3	49643857	49644049	0
chr3	49643893	49644233	0
chr3	49651188	49651533	0
chr3	49665753	49666013	0
chr3	49674353	49674625	0
chr3	49675253	49675473	0
chr3	49678553	49678773	0
chr3	49682194	49682383	0
chr3	49690406	49690613	0
chr3	49697173	49697493	0
chr3	49701813	49702073	0
chr3	49701953	49702193	0
chr3	49702073	49702693	0
chr3	49712221	49712373	0
chr3	49719493	49719733	0
chr3	49719647	49719893	0
chr3	71515871	71516169	0
chr3	71517551	71517811	0
chr3	71527151	71527351	0
chr3	71531131	71531331	0
chr3	71531931	71532151	0
chr3	71533272	71533511	0
chr3	71535151	71535351	0
chr3	71544531	71544649	0
chr3	100815024	100815284	0
chr3	100970404	100970580	0
chr3	101645614	101645984	0
chr3	101646024	101646404	0
chr3	101647085	101647124	0
chr3	101648336	101648484	0
chr3	101648341	101648399	0
chr3	101748839	101748922	0
chr3	101748948	101749101	0
chr3	105402900	105403120	0
chr3	105438318	105438481	0
chr3	105448624	105449018	0
chr3	105448950	105449324	0
chr3	105466466	105466789	0
chr3	105478724	105478826	0
chr3	105499077	105499248	0
chr3	105510064	105510244	0
chr3	105511161	105511384	0
chr3	105516718	105516924	0
chr3	105520336	105520548	1
chr3	105528264	105528364	0
chr3	105539071	105539152	0
chr3	105543960	105544146	0
chr3	105567664	105568064	0
chr3	105568004	105568264	0
chr3	105570084	105570304	0
chr3	112686399	112686531	1
chr3	112693827	112694036	1
chr3	119116082	119116155	0
chr3	119116102	119116207	0
chr3	119219847	119220029	0
chr3	119237772	119237921	0
chr3	121496518	121496587	0
chr3	121501747	121501947	0
chr3	121503747	121503907	0
chr3	121513567	121513825	0
chr3	121517474	121517621	0
chr3	121522807	121523052	0
chr3	121524487	121524847	0
chr3	121528198	121528447	0
chr3	121532927	121533107	0
chr3	121558867	121559087	0
chr3	121782863	121783027	1
chr3	121795851	121796187	0
chr3	121796067	121796407	0
chr3	121796552	121796767	1
chr3	136512442	136512702	0
chr3	136632062	136632322	0
chr3	141096077	141096433	0
chr3	141104142	141104702	0
chr3	141124538	141124742	0
chr3	141125406	141125479	0
chr3	141128632	141128878	0
chr3	141128802	141129002	1
chr3	141129824	141130242	0
chr3	141148042	141148816	0
chr3	141148242	141148466	0
chr3	141150782	141150998	0
chr3	141150782	141151322	0
chr3	169538468	169538692	0
chr3	169545632	169545823	0
chr3	169553464	169553656	0
chr3	169553968	169554169	0
chr3	169554231	169554550	0
chr3	169556348	169556864	0
chr3	169559140	169559348	0
chr3	169564328	169564568	0
chr3	169565468	169565748	0
chr3	169567148	169567288	0
chr3	187546508	187547219	0
chr3	187549528	187549768	0
chr3	187549728	187549859	0
chr3	187550116	187550288	0
chr3	187550281	187550428	0
chr3	187550414	187550482	0
chr3	187551728	187552053	0
chr3	187552048	187552248	0
chr3	187554099	187554268	0
chr3	187554228	187554308	0
chr3	187554907	187555004	0
chr3	187555888	187556108	0
chr3	187556388	187556704	0
chr3	187558808	187559109	0
chr3	187562701	187562998	0
chr3	187563908	187564068	0
chr3	187566295	187566457	0
chr3	187566651	187566744	0
chr3	187566908	187567108	0
chr3	187567118	187567428	0
chr3	187567478	187567529	0
chr3	187568088	187568548	0
chr3	187568888	187569188	0
chr3	187569408	187569588	0
chr3	187569808	187570008	0
chr3	187572268	187572468	0
chr3	187987268	187987508	0
chr3	187987493	187987648	0
chr3	189662469	189662729	0
chr3	189662612	189662869	0
chr4	26088102	26088228	0
chr4	26090256	26090482	1
chr4	26095233	26095482	1
chr4	26104106	26104266	0
chr4	26108014	26108242	0
chr4	26110063	26110162	0
chr4	26119942	26120212	0
chr4	26126669	26126862	0
chr4	26126722	26127044	0
chr4	26127982	26128182	0
chr4	26128662	26128942	0
chr4	40307317	40307657	1
chr4	40307369	40307826	0
chr4	40308346	40308523	0
chr4	48127161	48127371	0
chr4	48129177	48129557	0
chr4	48132197	48132392	0
chr4	48132336	48132501	0
chr4	48132589	48132757	0
chr4	48133610	48133957	0
chr4	48135757	48135938	0
chr4	48143117	48143297	1
chr4	48146697	48146937	0
chr4	48175470	48175663	1
chr4	48184044	48184151	0
chr4	48344740	48345057	0
chr4	48349677	48349837	0
chr4	48350748	48350973	0
chr4	48363177	48363397	0
chr4	48368696	48368957	0
chr4	48380475	48380587	0
chr4	48391317	48391437	0
chr4	48391898	48392033	0
chr4	48393562	48393717	0
chr4	48394580	48394780	0
chr4	48406593	48406757	0
chr4	48409237	48409431	0
chr4	48412968	48413197	0
chr4	48430204	48430393	0
chr4	48430237	48430637	0
chr4	87832573	87832733	1
chr4	87835753	87836131	0
chr4	87839353	87840233	0
chr4	87846047	87846277	0
chr4	87862272	87862582	0
chr4	103398921	103399097	0
chr4	103423276	103423617	1
chr4	103433137	103433617	0
chr4	103440077	103440297	1
chr4	103446357	103446554	1
chr4	103448897	103449174	0
chr4	103450016	103450215	0
chr4	103462975	103463137	0
chr4	103466497	103466757	0
chr4	103485597	103485797	1
chr4	103489508	103489677	0
chr4	103489929	103490137	0
chr4	103496657	103496857	0
chr4	103507557	103507757	0
chr4	103507698	103507817	0
chr4	103510997	103511177	0
chr4	103540277	103540444	0
chr4	103549899	103550132	0
chr4	103551757	103552097	0
chr4	103551937	103552203	1
chr4	103553497	103553731	0
chr4	103553836	103554028	0
chr4	103555517	103555617	0
chr4	103555951	103556040	0
chr4	103558518	103558837	0
chr4	103561526	103561708	0
chr4	103685377	103685577	0
chr4	103692172	103692342	0
chr4	103701657	103701857	1
chr4	103709219	103709388	0
chr4	103710197	103710477	0
chr4	103711331	103711599	0
chr4	103715255	103715417	0
chr4	103721057	103721277	0
chr4	103726717	103727044	0
chr4	103730457	103730628	1
chr4	103730943	103731117	0
chr4	103738337	103738537	0
chr4	103741592	103741717	1
chr4	103741927	103741985	0
chr4	103742489	103742663	0
chr4	103744661	103745057	0
chr4	103745695	103745923	0
chr4	103748620	103748877	1
chr4	103748677	103749717	0
chr4	103750117	103750298	0
chr4	103750269	103750537	1
chr4	103753337	103753557	0
chr4	103754637	103754857	0
chr4	103767337	103767519	0
chr4	103780367	103780517	0
chr4	103780917	103780976	0
chr4	103785917	103786128	0
chr4	103787833	103788285	0
chr4	103789773	103789836	0
chr4	103789918	103790217	1
chr4	103802557	103802797	0
chr4	103809841	103810037	0
chr4	103811092	103811277	0
chr4	103811097	103811477	0
chr4	103811317	103811677	0
chr4	103811617	103811857	0
chr4	103818623	103818789	0
chr4	103822737	103822884	0
chr4	103834337	103834537	0
chr4	103856957	103857117	0
chr4	103858957	103859117	0
chr4	103859214	103859417	0
chr4	103861645	103861697	0
chr4	103866322	103866497	0
chr4	103872737	103872917	0
chr4	103877113	103877297	0
chr4	103886377	103886671	0
chr4	103900197	103900425	0
chr4	103904797	103905097	0
chr4	103914497	103914682	0
chr4	103915258	103915424	0
chr4	103916025	103916217	0
chr4	103923002	103923197	0
chr4	103929577	103929737	0
chr4	103929717	103929997	0
chr4	103930366	103930557	1
chr4	103937257	103937677	0
chr4	103939497	103939588	0
chr4	103942697	103942897	0
chr4	103962517	103962717	0
chr4	106178117	106178357	0
chr4	106193250	106193423	0
chr4	106195497	106195897	0
chr4	106218237	106218457	0
chr4	106249097	106249397	0
chr4	109002556	109002756	1
chr4	109008180	109008295	0
chr4	109012762	109013096	0
chr4	109013216	109013676	0
chr4	109013536	109013743	0
chr4	109021196	109021389	0
chr4	109029916	109030416	0
chr4	109030195	109030511	0
chr4	109039409	109039489	0
chr4	109050436	109050676	0
chr4	109058680	109058755	0
chr4	109089739	109090116	0
chr4	122042021	122042193	0
chr4	122046837	122047064	0
chr4	122047775	122048074	0
chr4	122050875	122051055	0
chr4	122055955	122056135	0
chr4	122059258	122059461	0
chr4	122059335	122059815	0
chr4	122060532	122060634	0
chr4	122062775	122063092	0
chr4	122075015	122075153	0
chr4	122078461	122078562	0
chr4	122085915	122086151	0
chr4	122089995	122090395	1
chr4	122096695	122096818	0
chr4	122097335	122097495	0
chr4	122097335	122097755	0
chr4	122097775	122097995	0
chr4	122103435	122103696	0
chr4	122103555	122103755	1
chr4	122104650	122104841	0
chr4	122107295	122107535	0
chr4	122115880	122116070	0
chr4	122121495	122121695	0
chr4	122122015	122122255	0
chr4	122138630	122138855	0
chr4	123031422	123031568	0
chr4	123072875	123073077	0
chr4	123073856	123074175	1
chr4	123164755	123165215	0
chr4	123184175	123184395	0
chr4	123228067	123228255	0
chr4	123387495	123387655	0
chr4	123402975	123403175	0
chr4	123422495	123422695	0
chr4	123446589	123446769	0
chr4	123498276	123498508	0
chr4	123498423	123498528	0
chr4	166570732	166570912	0
chr4	166572472	166572576	1
chr4	166572592	166572678	0
chr5	6704518	6704714	0
chr5	6711893	6712133	0
chr5	6712673	6712860	0
chr5	6712921	6713153	0
chr5	6718313	6718573	0
chr5	6718535	6718766	0
chr5	6721658	6721828	0
chr5	6723473	6723573	0
chr5	6723533	6723613	0
chr5	6726308	6726545	0
chr5	6728252	6728444	0
chr5	6730093	6730273	0
chr5	6733633	6733813	0
chr5	6733813	6734033	0
chr5	6736353	6736553	0
chr5	6737433	6737653	0
chr5	6737473	6737913	0
chr5	6748413	6748583	0
chr5	6753513	6753933	0
chr5	6754593	6754762	0
chr5	6757613	6757796	0
chr5	10672972	10673552	0
chr5	10673540	10674592	0
chr5	10681828	10682292	0
chr5	10684872	10685232	0
chr5	10689590	10689828	1
chr5	10690652	10690877	0
chr5	10691112	10691212	0
chr5	10699672	10699932	0
chr5	10713192	10713512	0
chr5	10726182	10726334	0
chr5	10758352	10758532	0
chr5	35805082	35805212	0
chr5	35811602	35811782	0
chr5	35837062	35837302	0
chr5	35850022	35850362	0
chr5	35852272	35852477	0
chr5	35853216	35853382	0
chr5	35857362	35857682	0
chr5	35873802	35874622	0
chr5	35875435	35875642	0
chr5	35879342	35880874	0
chr5	35881215	35881682	1
chr5	35883503	35883754	0
chr5	35892289	35892359	0
chr5	38867590	38867802	0
chr5	40319922	40320190	0
chr5	40320629	40320720	0
chr5	40323438	40323582	0
chr5	40323625	40323780	0
chr5	40330942	40331122	0
chr5	40337242	40337402	0
chr5	40346682	40346882	0
chr5	40353902	40354322	0
chr5	40360442	40360602	0
chr5	40360900	40361048	0
chr5	40365873	40366082	0
chr5	40374742	40374809	0
chr5	40375062	40375282	0
chr5	40376022	40376127	0
chr5	40379222	40379432	0
chr5	40381002	40381172	0
chr5	40383939	40384107	0
chr5	40384142	40384407	0
chr5	40384986	40385142	0
chr5	40389762	40390022	0
chr5	40390902	40391342	0
chr5	40391872	40392042	1
chr5	40394761	40395013	0
chr5	40401422	40401652	0
chr5	40402140	40402322	1
chr5	40404802	40404998	1
chr5	40406199	40406385	1
chr5	40406762	40407002	1
chr5	40407009	40407282	1
chr5	40410022	40410225	0
chr5	40410322	40410622	0
chr5	40410502	40410882	1
chr5	40410859	40411020	0
chr5	40411102	40411302	1
chr5	40411727	40411922	0
chr5	40412522	40412742	0
chr5	40413402	40413462	0
chr5	40418182	40418342	0
chr5	40420782	40421022	0
chr5	40422869	40422987	0
chr5	40426302	40426524	0
chr5	40431544	40431702	0
chr5	40433062	40433242	0
chr5	40437402	40437882	0
chr5	40437773	40437965	1
chr5	40439342	40439473	1
chr5	40440961	40441022	0
chr5	40441002	40441222	0
chr5	55438487	55438747	0
chr5	55438607	55438987	0
chr5	55440547	55440927	0
chr5	55442159	55442403	0
chr5	55444387	55444687	1
chr5	71693827	71694016	0
chr5	72543002	72543094	0
chr5	72559257	72559447	0
chr5	96118804	96119003	0
chr5	96119164	96119324	0
chr5	96120268	96120379	0
chr5	96188543	96188723	0
chr5	96217644	96217784	0
chr5	96220591	96220776	0
chr5	96231360	96231449	0
chr5	96239857	96240057	0
chr5	96252542	96252602	0
chr5	96257784	96257831	0
chr5	96272010	96272098	0
chr5	96272064	96272164	0
chr5	96272264	96272444	0
chr5	96272444	96272709	1
chr5	96272824	96273078	0
chr5	96273124	96273516	0
chr5	96281324	96281504	0
chr5	96288793	96289017	0
chr5	96290049	96290324	0
chr5	96292884	96293184	0
chr5	96293694	96293884	1
chr5	96293744	96294024	0
chr5	96318869	96319024	1
chr5	96320074	96320564	0
chr5	96320441	96320584	0
chr5	96322297	96322504	0
chr5	96330953	96331184	0
chr5	96331226	96331409	0
chr5	96332011	96332177	0
chr5	96336073	96336274	0
chr5	96345004	96345164	0
chr5	96355304	96355644	0
chr5	96355555	96355763	0
chr5	102595641	102595847	0
chr5	102595761	102595921	0
chr5	102596020	102596166	0
chr5	102596054	102596276	0
chr5	102596560	102597021	0
chr5	102600341	102600714	0
chr5	102600534	102600781	0
chr5	102603701	102603861	0
chr5	102605061	102605221	0
chr5	102608181	102608381	0
chr5	102608909	102609081	0
chr5	102615494	102615729	0
chr5	102622421	102622598	0
chr5	102623861	102623965	0
chr5	102677871	102677951	0
chr5	102681261	102681441	0
chr5	118680047	118680254	0
chr5	118683355	118683555	0
chr5	118690318	118690515	0
chr5	118690674	118690855	1
chr5	118691495	118691755	1
chr5	118691580	118691935	0
chr5	118692395	118692595	0
chr5	118699075	118699275	0
chr5	118703662	118703935	1
chr5	131596833	131597092	0
chr5	131600119	131600260	0
chr5	131606768	131607613	0
chr5	131607073	131607302	1
chr5	131630713	131630933	0
chr5	131637973	131638373	0
chr5	131676205	131676382	0
chr5	131693874	131694210	0
chr5	131708732	131709052	0
chr5	131726872	131727085	0
chr5	131770672	131770932	0
chr5	131778312	131778492	0
chr5	131784272	131784652	0
chr5	131786152	131786472	0
chr5	131786292	131786532	0
chr5	131786572	131786752	0
chr5	131793112	131793330	1
chr5	131796652	131796892	1
chr5	131798439	131798512	1
chr5	131798832	131799089	0
chr5	131798992	131799432	1
chr5	131800732	131800989	1
chr5	131801832	131801994	1
chr5	131801858	131802092	0
chr5	131810772	131811212	0
chr5	131811112	131811532	0
chr5	131995692	131996069	0
chr5	131996428	131996672	0
chr5	133432611	133432891	0
chr5	133444891	133445171	0
chr5	133445511	133445711	0
chr5	133446311	133446751	0
chr5	133449673	133449968	0
chr5	133451751	133452571	0
chr5	133891030	133891310	0
chr5	133891267	133891490	1
chr5	133897662	133897910	0
chr5	134436130	134436370	0
chr5	134439250	134439435	0
chr5	134441262	134441463	0
chr5	134441390	134441590	0
chr5	141488965	141489285	1
chr5	141489245	141489450	0
chr5	141489345	141489583	1
chr5	141489505	141489725	0
chr5	141489645	141489851	1
chr5	141489745	141490045	0
chr5	141489917	141490105	1
chr5	141490165	141490445	0
chr5	141490325	141490445	0
chr5	141490430	141490602	0
chr5	141490525	141490885	0
chr5	141493451	141493645	0
chr5	141495605	141495780	0
chr5	141498945	141499086	0
chr5	141503805	141503977	0
chr5	141508445	141508685	0
chr5	141509566	141509745	0
chr5	141510265	141510511	0
chr5	141513025	141513225	0
chr5	141513505	141513709	0
chr5	141514005	141514185	0
chr5	141518924	141519004	0
chr5	141524972	141525145	1
chr5	141530065	141530280	0
chr5	150169842	150170098	1
chr5	150170788	150170976	0
chr5	150170962	150171082	0
chr5	150223422	150223642	0
chr5	150226048	150226182	0
chr5	150226236	150226438	1
chr5	150226572	150226635	0
chr5	150226730	150226912	1
chr5	150227962	150228124	0
chr5	150239403	150239482	0
chr5	150239882	150240102	0
chr5	150240071	150240222	0
chr5	150241722	150241962	0
chr5	150245797	150245904	0
chr5	150246622	150246802	0
chr5	150258542	150258782	0
chr5	150284642	150284862	1
chr5	150306362	150306582	0
chr5	150324444	150324942	0
chr5	150328202	150328402	0
chr5	150464641	150464829	0
chr5	150466681	150466861	1
chr5	150471749	150471898	0
chr5	158827548	158827808	0
chr5	158829428	158829594	0
chr5	173281589	173281783	0
chr5	173293983	173294183	0
chr5	173294047	173294243	0
chr5	173294143	173294384	0
chr5	173296823	173297083	0
